1058063954	20210810	202108	2021	2021.6027											GBR	SCOTLAND	GBR								1	043	043	04	1	2.8	5	1	5	3.05164319248826	0								4	Black Isle, Highland, United Kingdom	UK	UKV3	40172	57.5833	-4.25	-2590115	4	Black Isle, Highland, United Kingdom	UK	UKV3	40172	57.5833	-4.25	-2590115	20220810173000	https://www.inverness-courier.co.uk/news/a9-dualling-must-join-kessock-bridge-in-transforming-north-284035/
1058063955	20210810	202108	2021	2021.6027											KEN	KENYA	KEN								0	060	060	06	2	6.0	2	1	2	-3.44827586206897	0								4	Kisumu, Nyanza, Kenya	KE	KE07	18585	-0.10221	34.7617	-2251539	4	Kisumu, Nyanza, Kenya	KE	KE07	18585	-0.10221	34.7617	-2251539	20220810173000	https://www.businessdailyafrica.com/bd/news/gun-shooting-incident-rocks-wilson-airport-3909962
1058063956	20210810	202108	2021	2021.6027											KEN	KENYA	KEN								0	060	060	06	2	6.0	5	1	5	-3.44827586206897	0								4	Lamu, Coast, Kenya	KE	KE02	18585	-2.26925	40.8991	-2253047	4	Malindi, Coast, Kenya	KE	KE02	18585	-3.21748	40.1191	-2254842	20220810173000	https://www.businessdailyafrica.com/bd/news/gun-shooting-incident-rocks-wilson-airport-3909962
1058063957	20210810	202108	2021	2021.6027											KEN	KENYA	KEN								0	060	060	06	2	6.0	1	1	1	-3.44827586206897	0								4	Lodwar, Rift Valley, Kenya	KE	KE08	18585	3.11911	35.5973	-2253515	4	Eldoret, Rift Valley, Kenya	KE	KE08	18585	0.520356	35.2699	-2244119	20220810173000	https://www.businessdailyafrica.com/bd/news/gun-shooting-incident-rocks-wilson-airport-3909962
1058063958	20210810	202108	2021	2021.6027											KEN	KENYA	KEN								0	060	060	06	2	6.0	1	1	1	-3.44827586206897	0								4	Malindi, Coast, Kenya	KE	KE02	18585	-3.21748	40.1191	-2254842	4	Eldoret, Rift Valley, Kenya	KE	KE08	18585	0.520356	35.2699	-2244119	20220810173000	https://www.businessdailyafrica.com/bd/news/gun-shooting-incident-rocks-wilson-airport-3909962
1058063959	20210810	202108	2021	2021.6027											KEN	KENYA	KEN								0	060	060	06	2	6.0	1	1	1	-3.44827586206897	0								4	Malindi, Coast, Kenya	KE	KE02	18585	-3.21748	40.1191	-2254842	4	Malindi, Coast, Kenya	KE	KE02	18585	-3.21748	40.1191	-2254842	20220810173000	https://www.businessdailyafrica.com/bd/news/gun-shooting-incident-rocks-wilson-airport-3909962
1058063960	20210810	202108	2021	2021.6027											KEN	NAIROBI	KEN								0	060	060	06	2	6.0	2	1	2	-3.44827586206897	0								4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	4	Kisumu, Nyanza, Kenya	KE	KE07	18585	-0.10221	34.7617	-2251539	20220810173000	https://www.businessdailyafrica.com/bd/news/gun-shooting-incident-rocks-wilson-airport-3909962
1058063961	20210810	202108	2021	2021.6027											KEN	KENYA	KEN								0	060	060	06	2	6.0	6	1	6	-3.44827586206897	0								4	Wajir, North-Eastern, Kenya	KE	KE06	18585	1.7471	40.0573	-2264414	4	Kisumu, Nyanza, Kenya	KE	KE07	18585	-0.10221	34.7617	-2251539	20220810173000	https://www.businessdailyafrica.com/bd/news/gun-shooting-incident-rocks-wilson-airport-3909962
1058063962	20210810	202108	2021	2021.6027											USA	A US	USA								0	020	020	02	1	3.0	6	1	6	-3.46205059920107	0								4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20220810173000	http://www.msn.com/en-nz/news/politics/doj-charges-iranian-man-who-plotted-to-kill-former-trump-advisor-john-bolton/ar-AA10wqVY
1058063963	20210810	202108	2021	2021.6027	BUS	COMPANY						BUS													1	0311	031	03	1	5.2	2	1	2	0.66445182724253	2	Idaho, United States	US	USID		44.2394	-114.51	ID	0								2	Idaho, United States	US	USID		44.2394	-114.51	ID	20220810173000	https://www.datacenterknowledge.com:443/business/micron-invest-40-billion-2030-us-memory-plants
