1058056687	20210810	202108	2021	2021.6027	BGD	DHAKA	BGD								BGDBUS	BANGLADESH	BGD					BUS			1	043	043	04	1	2.8	10	1	10	-1.80505415162455	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20220810163000	https://www.thedailystar.net/life-living/travel/news/passengers-mass-hearing-share-bitter-experiences-the-dhaka-airport-3092006
1058056688	20210810	202108	2021	2021.6027	BGDBUS	BANGLADESH	BGD					BUS			BGD	DHAKA	BGD								1	042	042	04	1	1.9	10	1	10	-1.80505415162455	1	Oman	MU	MU		21	57	MU	1	Oman	MU	MU		21	57	MU	1	Oman	MU	MU		21	57	MU	20220810163000	https://www.thedailystar.net/life-living/travel/news/passengers-mass-hearing-share-bitter-experiences-the-dhaka-airport-3092006
1058056689	20210810	202108	2021	2021.6027	COP	DETECTIVE						COP			CRM	CRIMINAL						CRM			1	114	114	11	3	-2.0	5	1	5	-12.5	3	Fresno, California, United States	US	USCA	CA019	36.7477	-119.772	277606	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20220810163000	https://abcnews.go.com/US/suspect-arrested-40-years-california-teen-stabbed-death/story?id=88189773
1058056690	20210810	202108	2021	2021.6027	COP	DETECTIVE						COP			USA	FRESNO	USA								1	010	010	01	1	0.0	3	1	3	-12.5	3	Fresno, California, United States	US	USCA	CA019	36.7477	-119.772	277606	3	Fresno, California, United States	US	USCA	CA019	36.7477	-119.772	277606	3	Fresno, California, United States	US	USCA	CA019	36.7477	-119.772	277606	20220810163000	https://abcnews.go.com/US/suspect-arrested-40-years-california-teen-stabbed-death/story?id=88189773
1058056691	20210810	202108	2021	2021.6027	COP	DETECTIVE						COP			USA	FRESNO	USA								1	010	010	01	1	0.0	1	1	1	-12.5	2	California, United States	US	USCA		36.17	-119.746	CA	3	Santa Clara County, California, United States	US	USCA		37.2333	-121.768	277307	2	California, United States	US	USCA		36.17	-119.746	CA	20220810163000	https://abcnews.go.com/US/suspect-arrested-40-years-california-teen-stabbed-death/story?id=88189773
1058056692	20210810	202108	2021	2021.6027	COP	DETECTIVE						COP			USA	FRESNO	USA								1	010	010	01	1	0.0	1	1	1	-12.5	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	2	California, United States	US	USCA		36.17	-119.746	CA	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	20220810163000	https://abcnews.go.com/US/suspect-arrested-40-years-california-teen-stabbed-death/story?id=88189773
1058056693	20210810	202108	2021	2021.6027	ESP	VALENCIA	ESP																		1	173	173	17	4	-5.0	2	1	2	-9.35960591133008	4	Valencia, Carabobo, Venezuela	VE	VE07	31933	10.1806	-68.0039	-960192	0								4	Valencia, Carabobo, Venezuela	VE	VE07	31933	10.1806	-68.0039	-960192	20220810163000	https://www.northwestgeorgianews.com/hometown_headlines/rome-man-sentenced-to-two-decades-in-federal-prison-on-meth-distribution-charges/article_6d8498d4-174a-11ed-8012-d7ec444f775b.html
1058056694	20210810	202108	2021	2021.6027	USA	UNITED STATES	USA																		0	020	020	02	1	3.0	2	1	2	3.96135265700483	2	Florida, United States	US	USFL		27.8333	-81.717	FL	0								1	Antarctica	AY	AY		-85.6221	32.3438	AY	20220810163000	https://www.marketwatch.com/articles/worldwise-cultural-travel-entrepreneur-stephanie-m-joness-favorite-things-01660147222
1058056695	20210810	202108	2021	2021.6027	USA	UNITED STATES	USA																		1	110	110	11	3	-2.0	2	1	2	-0.51948051948052	1	Algeria	AG	AG		28	3	AG	0								1	Algeria	AG	AG		28	3	AG	20220810163000	https://ca.news.yahoo.com/no-human-brains-did-not-shrink-3000-years-ago-at-the-dawn-of-modern-society-153144816.html
1058056696	20210810	202108	2021	2021.6027	USA	UNITED STATES	USA																		1	110	110	11	3	-2.0	2	1	2	-0.51948051948052	1	Mali	ML	ML		17	-4	ML	0								1	Algeria	AG	AG		28	3	AG	20220810163000	https://ca.news.yahoo.com/no-human-brains-did-not-shrink-3000-years-ago-at-the-dawn-of-modern-society-153144816.html
