1058099259	20210810	202108	2021	2021.6027	CRM	CRIMINAL						CRM			LEG	CONGRESS						LEG			1	173	173	17	4	-5.0	3	1	3	0.57424118129614	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	3	Santa Clara County, California, United States	US	USCA		37.2333	-121.768	277307	20220810221500	https://www.ebar.com/story.php?ch=News&sc=News&id=317997
1058099260	20210810	202108	2021	2021.6027	CRM	CRIMINAL						CRM			LEG	CONGRESS						LEG			1	173	173	17	4	-5.0	1	1	1	0.57424118129614	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20220810221500	https://www.ebar.com/story.php?ch=News&sc=News&id=317997
1058099261	20210810	202108	2021	2021.6027	CRM	CRIMINAL						CRM			USA	TEXAS	USA								1	020	020	02	1	3.0	4	1	4	0.57424118129614	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20220810221500	https://www.ebar.com/story.php?ch=News&sc=News&id=317997
1058099262	20210810	202108	2021	2021.6027	CRM	CRIMINAL						CRM			USA	TEXAS	USA								1	128	128	12	3	-5.0	4	1	4	0.57424118129614	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20220810221500	https://www.ebar.com/story.php?ch=News&sc=News&id=317997
1058099263	20210810	202108	2021	2021.6027	USA	WISCONSIN	USA								CHE	SWITZERLAND	CHE								1	111	111	11	3	-2.0	2	1	2	1.98675496688742	3	Platteville, Wisconsin, United States	US	USWI	WI043	42.7342	-90.4785	1571593	3	Platteville, Wisconsin, United States	US	USWI	WI043	42.7342	-90.4785	1571593	3	Platteville, Wisconsin, United States	US	USWI	WI043	42.7342	-90.4785	1571593	20220810221500	https://www.fitchburgstar.com/news/business/emmi-roth-to-move-headquarters-to-stoughton/article_44f0d614-18e7-11ed-90e0-03e026d76025.html
1058099264	20210810	202108	2021	2021.6027	USA	UNITED STATES	USA								CRM	CRIMINAL						CRM			1	020	020	02	1	3.0	1	1	1	0.57424118129614	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	California, United States	US	USCA		36.17	-119.746	CA	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20220810221500	https://www.ebar.com/story.php?ch=News&sc=News&id=317997
1058099265	20220711	202207	2022	2022.5233	GRC	RHODES	GRC																		1	120	120	12	3	-4.0	6	1	6	1.26984126984127	1	El Salvador	ES	ES		13.833333	-88.916667	ES	0								1	El Salvador	ES	ES		13.833333	-88.916667	ES	20220810221500	https://www.premiumtimesng.com/news/top-news/548048-breaking-lagos-2023-rhodes-vivour-wins-labour-party-guber-substitution-primaries.html
1058099266	20220711	202207	2022	2022.5233	GRC	RHODES	GRC								SLV	EL SALVADOR	SLV								1	120	120	12	3	-4.0	2	1	2	1.26984126984127	1	El Salvador	ES	ES		13.833333	-88.916667	ES	1	El Salvador	ES	ES		13.833333	-88.916667	ES	1	El Salvador	ES	ES		13.833333	-88.916667	ES	20220810221500	https://www.premiumtimesng.com/news/top-news/548048-breaking-lagos-2023-rhodes-vivour-wins-labour-party-guber-substitution-primaries.html
1058099267	20220711	202207	2022	2022.5233	RUS	RUSSIA	RUS								IGOUNO	UNITED NATIONS		UNO				IGO			0	030	030	03	1	4.0	6	1	6	-6.12244897959184	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	1	Turkey	TU	TU		39.059012	34.911546	TU	1	Turkey	TU	TU		39.059012	34.911546	TU	20220810221500	https://www.ctvnews.ca/world/world-food-crisis-prompts-rise-in-child-marriages-canadian-aid-agencies-1.6022198
1058099268	20220711	202207	2022	2022.5233	RUS	RUSSIA	RUS								IGOUNO	UNITED NATIONS		UNO				IGO			0	030	030	03	1	4.0	2	1	2	-6.12244897959184	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	1	Turkey	TU	TU		39.059012	34.911546	TU	1	Ukraine	UP	UP		49	32	UP	20220810221500	https://www.ctvnews.ca/world/world-food-crisis-prompts-rise-in-child-marriages-canadian-aid-agencies-1.6022198
