1058065950	20210810	202108	2021	2021.6027											JUD	JUDGE						JUD			1	0213	021	02	1	3.4	4	2	4	-6.77966101694916	0								3	Waukesha, Wisconsin, United States	US	USWI	WI133	43.0117	-88.2315	1576312	3	Waukesha, Wisconsin, United States	US	USWI	WI133	43.0117	-88.2315	1576312	20220810174500	https://www.wandtv.com/news/national/wisconsin-woman-in-slender-man-attack-drops-release-request/article_8042e320-c473-54e9-8a48-0846b31ced47.html
1058065951	20210810	202108	2021	2021.6027											JUD	JUDGE						JUD			1	084	084	08	2	7.0	4	2	4	-6.77966101694916	0								3	Waukesha, Wisconsin, United States	US	USWI	WI133	43.0117	-88.2315	1576312	3	Waukesha, Wisconsin, United States	US	USWI	WI133	43.0117	-88.2315	1576312	20220810174500	https://www.wandtv.com/news/national/wisconsin-woman-in-slender-man-attack-drops-release-request/article_8042e320-c473-54e9-8a48-0846b31ced47.html
1058065952	20210810	202108	2021	2021.6027	BEL	BELGIAN	BEL								CZE	CZECH REPUBLIC	CZE								1	061	061	06	2	6.4	4	1	4	1.58033362598771	1	Belgium	BE	BE		50.833333	4	BE	1	Czech Republic	EZ	EZ		49.75	15	EZ	1	Belgium	BE	BE		50.833333	4	BE	20220810174500	https://www.hortidaily.com/article/9448278/southeastern-european-countries-importing-more-and-more-fresh-fruits-and-vegetables/
1058065953	20210810	202108	2021	2021.6027	BEL	BELGIAN	BEL								CZE	CZECH REPUBLIC	CZE								1	061	061	06	2	6.4	1	1	1	1.58033362598771	1	Czech Republic	EZ	EZ		49.75	15	EZ	1	Belgium	BE	BE		50.833333	4	BE	1	Belgium	BE	BE		50.833333	4	BE	20220810174500	https://www.hortidaily.com/article/9448278/southeastern-european-countries-importing-more-and-more-fresh-fruits-and-vegetables/
1058065954	20210810	202108	2021	2021.6027	BEL	BELGIAN	BEL								CZE	CZECH REPUBLIC	CZE								1	061	061	06	2	6.4	3	1	3	1.58033362598771	1	Netherlands	NL	NL		52.5	5.75	NL	1	Netherlands	NL	NL		52.5	5.75	NL	1	Netherlands	NL	NL		52.5	5.75	NL	20220810174500	https://www.hortidaily.com/article/9448278/southeastern-european-countries-importing-more-and-more-fresh-fruits-and-vegetables/
1058065955	20210810	202108	2021	2021.6027	EDU	SCHOOL						EDU													0	090	090	09	2	-2.0	10	1	10	-3.67366412213741	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	0								2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20220810174500	https://www.marketwatch.com/story/taxpayers-are-owed-more-than-1-billion-related-to-the-student-loan-program-but-not-from-borrowers-11660152353
1058065956	20210810	202108	2021	2021.6027	EDU	STUDENT						EDU			GOV	GOVERNMENT						GOV			1	071	071	07	2	7.4	5	1	5	-3.67366412213741	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	20220810174500	https://www.marketwatch.com/story/taxpayers-are-owed-more-than-1-billion-related-to-the-student-loan-program-but-not-from-borrowers-11660152353
1058065957	20210810	202108	2021	2021.6027	ESP	CANARY ISLANDS	ESP								GOV	INTERIOR MINIST						GOV			1	043	043	04	1	2.8	10	1	10	-3.84615384615385	4	Canary Islands, Spain (general), Spain	SP	SP00	25789	28	-15.5	-375618	4	Canary Islands, Spain (general), Spain	SP	SP00	25789	28	-15.5	-375618	4	Canary Islands, Spain (general), Spain	SP	SP00	25789	28	-15.5	-375618	20220810174500	https://www.presstv.ir/Detail/2022/08/10/687129/Spanish-coast-guard-rescues-61-migrants-at-sea,-one-dead
1058065958	20210810	202108	2021	2021.6027	GOV	INTERIOR MINIST						GOV			ESP	CANARY ISLANDS	ESP								1	042	042	04	1	1.9	10	1	10	-3.84615384615385	4	Canary Islands, Spain (general), Spain	SP	SP00	25789	28	-15.5	-375618	4	Canary Islands, Spain (general), Spain	SP	SP00	25789	28	-15.5	-375618	4	Canary Islands, Spain (general), Spain	SP	SP00	25789	28	-15.5	-375618	20220810174500	https://www.presstv.ir/Detail/2022/08/10/687129/Spanish-coast-guard-rescues-61-migrants-at-sea,-one-dead
1058065959	20210810	202108	2021	2021.6027	JUD	JUDGE						JUD			USA	UNITED STATES	USA								1	0213	021	02	1	3.4	12	2	12	-6.77966101694916	3	Waukesha, Wisconsin, United States	US	USWI	WI133	43.0117	-88.2315	1576312	3	Waukesha, Wisconsin, United States	US	USWI	WI133	43.0117	-88.2315	1576312	3	Waukesha, Wisconsin, United States	US	USWI	WI133	43.0117	-88.2315	1576312	20220810174500	https://www.wandtv.com/news/national/wisconsin-woman-in-slender-man-attack-drops-release-request/article_8042e320-c473-54e9-8a48-0846b31ced47.html
1058065960	20210810	202108	2021	2021.6027	JUD	JUDGE						JUD			USA	UNITED STATES	USA								1	084	084	08	2	7.0	12	2	12	-6.77966101694916	3	Waukesha, Wisconsin, United States	US	USWI	WI133	43.0117	-88.2315	1576312	3	Waukesha, Wisconsin, United States	US	USWI	WI133	43.0117	-88.2315	1576312	3	Waukesha, Wisconsin, United States	US	USWI	WI133	43.0117	-88.2315	1576312	20220810174500	https://www.wandtv.com/news/national/wisconsin-woman-in-slender-man-attack-drops-release-request/article_8042e320-c473-54e9-8a48-0846b31ced47.html
1058065961	20210810	202108	2021	2021.6027	JUD	JUDGE						JUD			USA	UNITED STATES	USA								1	0841	084	08	2	7.0	2	2	2	-6.77966101694916	3	Waukesha, Wisconsin, United States	US	USWI	WI133	43.0117	-88.2315	1576312	3	Waukesha, Wisconsin, United States	US	USWI	WI133	43.0117	-88.2315	1576312	3	Waukesha, Wisconsin, United States	US	USWI	WI133	43.0117	-88.2315	1576312	20220810174500	https://www.wandtv.com/news/national/wisconsin-woman-in-slender-man-attack-drops-release-request/article_8042e320-c473-54e9-8a48-0846b31ced47.html
1058065962	20210810	202108	2021	2021.6027	LEG	CONGRESSWOMAN						LEG			USA	CALIFORNIA	USA								1	020	020	02	1	3.0	2	1	2	-2.34817813765182	3	Oak Creek, Wisconsin, United States	US	USWI	WI079	42.8858	-87.8631	1570601	3	Oak Creek, Wisconsin, United States	US	USWI		42.8858	-87.8631	1570601	3	Oak Creek, Wisconsin, United States	US	USWI		42.8858	-87.8631	1570601	20220810174500	https://religionnews.com/2022/08/10/a-seminar-on-the-holocaust-shows-teachers-how-to-apply-its-lessons-to-democracy/
1058065963	20210810	202108	2021	2021.6027	MILGOV	MILITARY						MIL	GOV		OPP	MAIN OPPOSITION						OPP			1	020	020	02	1	3.0	4	1	4	-0.44910179640719	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	20220810174500	https://thenationonlineng.net/bode-george-asks-ayu-to-quit-as-pdp-chair/
1058065964	20210810	202108	2021	2021.6027	MILGOV	MILITARY						MIL	GOV		OPP	MAIN OPPOSITION						OPP			1	020	020	02	1	3.0	4	1	4	-0.44910179640719	5	Ondo State, Ondo, Nigeria	NI	NI48	22976	7.16667	5.08333	-2023650	5	Ondo State, Ondo, Nigeria	NI	NI48	22976	7.16667	5.08333	-2023650	5	Ondo State, Ondo, Nigeria	NI	NI48	22976	7.16667	5.08333	-2023650	20220810174500	https://thenationonlineng.net/bode-george-asks-ayu-to-quit-as-pdp-chair/
1058065965	20210810	202108	2021	2021.6027	NGAGOV	GOODLUCK JONATHAN	NGA					GOV			BUS	ENTREPRENEUR						BUS			1	070	070	07	2	7.0	8	1	8	6.6147859922179	1	Nigeria	NI	NI		10	8	NI	1	Benin	BN	BN		9.5	2.25	BN	1	Benin	BN	BN		9.5	2.25	BN	20220810174500	https://www.vanguardngr.com/2022/08/one-year-after-ex-president-jonathan-to-deliver-memorial-lecture-in-honour-of-capt-hosa/
1058065966	20210810	202108	2021	2021.6027	NGAGOV	GOODLUCK JONATHAN	NGA					GOV			BUS	ENTREPRENEUR						BUS			1	070	070	07	2	7.0	2	1	2	6.6147859922179	1	Nigeria	NI	NI		10	8	NI	1	Nigeria	NI	NI		10	8	NI	1	Benin	BN	BN		9.5	2.25	BN	20220810174500	https://www.vanguardngr.com/2022/08/one-year-after-ex-president-jonathan-to-deliver-memorial-lecture-in-honour-of-capt-hosa/
1058065967	20210810	202108	2021	2021.6027	NLD	THE NETHERLAND	NLD								HRV	CROATIA	HRV								1	061	061	06	2	6.4	4	1	4	1.58033362598771	1	Netherlands	NL	NL		52.5	5.75	NL	1	Croatia	HR	HR		45.166667	15.5	HR	1	Netherlands	NL	NL		52.5	5.75	NL	20220810174500	https://www.hortidaily.com/article/9448278/southeastern-european-countries-importing-more-and-more-fresh-fruits-and-vegetables/
1058065968	20210810	202108	2021	2021.6027	NLD	THE NETHERLAND	NLD								HRV	CROATIA	HRV								1	061	061	06	2	6.4	1	1	1	1.58033362598771	1	Netherlands	NL	NL		52.5	5.75	NL	1	Netherlands	NL	NL		52.5	5.75	NL	1	Netherlands	NL	NL		52.5	5.75	NL	20220810174500	https://www.hortidaily.com/article/9448278/southeastern-european-countries-importing-more-and-more-fresh-fruits-and-vegetables/
1058065969	20210810	202108	2021	2021.6027	USA	UNITED STATES	USA																		1	084	084	08	2	7.0	4	2	4	-6.77966101694916	3	Waukesha, Wisconsin, United States	US	USWI	WI133	43.0117	-88.2315	1576312	0								3	Waukesha, Wisconsin, United States	US	USWI	WI133	43.0117	-88.2315	1576312	20220810174500	https://www.wandtv.com/news/national/wisconsin-woman-in-slender-man-attack-drops-release-request/article_8042e320-c473-54e9-8a48-0846b31ced47.html
1058065970	20210810	202108	2021	2021.6027	USA	OHIO	USA																		1	1821	182	18	4	-9.0	1	1	1	-10.3932584269663	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	0								3	Hardin County, Ohio, United States	US	USOH		40.6501	-83.6666	1074045	20220810174500	https://www.10tv.com/article/news/crime/charles-castle-files-appeal-kidnapping-rape-conviction/530-e03bc22b-b909-49ac-91fa-92f520c4a42c
1058065971	20210810	202108	2021	2021.6027	USA	OHIO	USA																		1	190	190	19	4	-10.0	2	1	2	-10.3932584269663	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	0								3	Hardin County, Ohio, United States	US	USOH		40.6501	-83.6666	1074045	20220810174500	https://www.10tv.com/article/news/crime/charles-castle-files-appeal-kidnapping-rape-conviction/530-e03bc22b-b909-49ac-91fa-92f520c4a42c
1058065972	20210810	202108	2021	2021.6027	USA	UNITED STATES	USA								HLH	HEALTH FACILITY						HLH			1	084	084	08	2	7.0	2	1	2	-5.42005420054201	3	Waukesha, Wisconsin, United States	US	USWI	WI133	43.0117	-88.2315	1576312	3	Waukesha, Wisconsin, United States	US	USWI	WI133	43.0117	-88.2315	1576312	3	Waukesha, Wisconsin, United States	US	USWI	WI133	43.0117	-88.2315	1576312	20220810174500	https://abcnews.go.com/US/wireStory/wisconsin-woman-slender-man-attack-drops-release-request-88201983
1058065973	20210810	202108	2021	2021.6027	USA	UNITED STATES	USA								HLH	HEALTH FACILITY						HLH			1	0841	084	08	2	7.0	1	1	1	-5.42005420054201	3	Waukesha, Wisconsin, United States	US	USWI	WI133	43.0117	-88.2315	1576312	3	Waukesha, Wisconsin, United States	US	USWI	WI133	43.0117	-88.2315	1576312	3	Waukesha, Wisconsin, United States	US	USWI	WI133	43.0117	-88.2315	1576312	20220810174500	https://abcnews.go.com/US/wireStory/wisconsin-woman-slender-man-attack-drops-release-request-88201983
1058065974	20210810	202108	2021	2021.6027	USALEG	UNITED STATES	USA					LEG			USA	UNITED STATES	USA								1	020	020	02	1	3.0	5	1	5	-2.34817813765182	3	Oak Creek, Wisconsin, United States	US	USWI	WI079	42.8858	-87.8631	1570601	3	Oak Creek, Wisconsin, United States	US	USWI		42.8858	-87.8631	1570601	3	Oak Creek, Wisconsin, United States	US	USWI		42.8858	-87.8631	1570601	20220810174500	https://religionnews.com/2022/08/10/a-seminar-on-the-holocaust-shows-teachers-how-to-apply-its-lessons-to-democracy/
1058065975	20210810	202108	2021	2021.6027	USALEG	UNITED STATES	USA					LEG			USA	CALIFORNIA	USA								1	020	020	02	1	3.0	1	1	1	-2.34817813765182	2	Texas, United States	US	USTX		31.106	-97.6475	TX	3	Oak Creek, Wisconsin, United States	US	USWI		42.8858	-87.8631	1570601	3	Oak Creek, Wisconsin, United States	US	USWI		42.8858	-87.8631	1570601	20220810174500	https://religionnews.com/2022/08/10/a-seminar-on-the-holocaust-shows-teachers-how-to-apply-its-lessons-to-democracy/
1058065976	20220711	202207	2022	2022.5233	AFR	AFRICA	AFR								RUSGOV	VLADIMIR PUTIN	RUS					GOV			1	040	040	04	1	1.0	4	1	4	-1.6597510373444	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20220810174500	https://www.presstv.ir/Detail/2022/08/10/687135/Blinken-africa
1058065977	20220711	202207	2022	2022.5233	COG	REPUBLIC OF CONGO	COG								RUS	RUSSIA	RUS								0	042	042	04	1	1.9	1	1	1	-1.6597510373444	1	Congo	CF	CF		-1	15	CF	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	1	Egypt	EG	EG		27	30	EG	20220810174500	https://www.presstv.ir/Detail/2022/08/10/687135/Blinken-africa
